True,Predicted
0.5528544542032618,0.4956858
0.5310539523212043,0.4871338
0.4970200752823086,0.46991608
0.5186637390213302,0.45295775
0.5181932245922207,0.46752098
0.5434441656210789,0.46963567
0.5003136762860725,0.48652706
0.5097239648682559,0.45178598
0.5152132998745296,0.44351116
0.5313676286072775,0.4381584
0.5398368883312423,0.4378275
0.5183500627352571,0.43857542
0.41609159347553315,0.43099013
0.4356963613550813,0.41260412
0.43632371392722713,0.40300152
0.36260978670012567,0.38912952
0.39099749058971134,0.3482101
0.46722082810539534,0.31537184
0.47208281053952317,0.35438114
0.47945420326223354,0.39451942
0.4846298619824341,0.41395956
0.4542816813048931,0.42987776
0.4295796737766626,0.4296524
0.42330614805520717,0.3965412
0.42440401505646164,0.3693581
0.4907465495608532,0.37085652
0.4827478042659974,0.42984784
0.42142409033877004,0.45477164
0.4137390213299874,0.44066784
0.3953889585947301,0.41876262
0.3831555834378919,0.4092407
0.3635508155583438,0.4083273
0.4407151819322459,0.40835613
0.43506900878293586,0.4551503
0.48149309912170657,0.4618432
0.4493412797992471,0.47457212
0.4404015056461732,0.45511675
0.452007528230866,0.44368863
0.35555207026348823,0.45277357
0.3848808030112927,0.42267886
0.4176599749058971,0.38735515
0.44165621079046447,0.39018625
0.42926599749058947,0.41850773
0.41954203262233336,0.4339409
0.39774153074027585,0.44498807
0.4127979924717693,0.44376737
0.39491844416562105,0.43483967
0.44149937264742767,0.42520928
0.47929736511919674,0.44875863
0.48337515683814325,0.4941451
0.47208281053952317,0.48338845
0.5661856963613554,0.45872712
0.5743412797992471,0.5095364
0.8939774153074025,0.5253801
0.8811166875784189,0.7686081
0.8400250941028855,0.8754912
0.7981493099121708,0.8799222
0.6532308657465495,0.85985106
0.633626097867001,0.76345307
0.5823400250941029,0.7039775
0.6212358845671269,0.6489625
0.5494040150564616,0.6410797
0.5403074027603514,0.59840435
0.5734002509410285,0.57532877
0.5803011292346298,0.5609144
0.5984943538268508,0.5564181
0.4760037641154329,0.5525223
0.47004391468005013,0.50221646
0.4349121706398995,0.46297616
0.3296737766624842,0.4298616
0.34708281053952317,0.38000894
0.23462986198243407,0.34588
0.2892095357590967,0.30409604
0.35319949811794227,0.28481475
0.31587202007528226,0.3097045
0.338456712672522,0.3046432
0.34080928481806794,0.30079204
0.38237139272271015,0.31061473
0.39836888331242126,0.32622695
0.3993099121706398,0.34456554
0.3798619824341276,0.36446232
0.3329673776662485,0.366776
0.25517565872020076,0.33714068
0.23588456712672512,0.28408557
0.26286072772898383,0.22325023
0.28826850690087835,0.19715066
0.1497804265997491,0.20324358
0.035131744040150625,0.17395926
0.029485570890840584,0.109951556
0.019918444165621052,0.07596924
0.265056461731493,0.067905396
0.14883939774153077,0.20041718
0.15872020075282323,0.21595743
0.1380175658720202,0.19936758
