True,Predicted
0.6916956456002419,0.6902321
0.6834933474448142,0.7100374
0.6931697913516786,0.7214717
0.7281524039915332,0.7366167
0.7675007559721803,0.77003425
0.7677464469307531,0.8071568
0.7585802842455398,0.8220696
0.7866268521318416,0.82417053
0.7673495615361356,0.8420491
0.7782166616268524,0.8344578
0.8034661324463259,0.8364962
0.7998941638947688,0.84752613
0.7801632899909285,0.8496064
0.7875151194436045,0.84284943
0.7784434532809195,0.8421592
0.7363925007559724,0.8331651
0.7333308134260661,0.8228959
0.7138267311762929,0.8269992
0.7414197157544604,0.8115408
0.7563501663138799,0.8045952
0.7480344723314183,0.8032146
0.7413441185364378,0.8028706
0.7251474145751438,0.79930586
0.7143181130934382,0.7808228
0.740266858179619,0.7599625
0.7504535833081343,0.76383245
0.7987791049289388,0.7753462
0.7755140610825522,0.81703204
0.7619632597520414,0.8202488
0.7716775022679168,0.8124318
0.7574463259752042,0.8111921
0.7308361052313277,0.7933282
0.7740588146356215,0.7727186
0.7630594194133655,0.79243726
0.765837617175688,0.7839231
0.7728114605382523,0.7845085
0.7861165709101907,0.7847774
0.8105911702449351,0.7898221
0.8314560024191111,0.80820787
0.8548722407015423,0.8318999
0.882181735712126,0.85462165
0.8862639854853342,0.8875216
0.9061271545207137,0.91277343
0.9102472029029332,0.9411845
0.9258958270335653,0.9595688
0.9386150589658302,0.9790246
0.9399002116722106,0.99674267
0.9533565164801936,1.0121689
0.958138040520109,1.027836
0.9635810402177201,1.0402392
0.9681168732990626,1.0485874
0.9786626852131843,1.0540346
0.9846726640459631,1.0622224
1.0,1.0664924
0.961634411853644,1.0771049
0.9378212881765953,1.0597883
0.9209442092530997,1.0511942
0.8996068944662836,1.0439881
0.8704641669186575,1.0332687
0.8503742062292108,1.0209394
0.8809910795282736,0.99941117
0.8517727547626248,0.99398214
0.8705964620501967,0.9731141
0.8457438766253402,0.97209966
0.817300423344421,0.94995385
0.8484275778651347,0.9285326
0.7944889628061687,0.9306105
0.790198820683399,0.89680475
0.7379044451164198,0.87614864
0.7524947081947386,0.838166
0.7786702449349865,0.8312018
0.724013456304808,0.83847576
0.7560666767462958,0.81814086
0.7509638645297854,0.8331491
0.708364832174176,0.8309681
0.7115777139401269,0.810908
0.7152441790142123,0.8047437
0.7346159661324465,0.8062674
0.7773283943150893,0.81283945
0.7914272754762626,0.84924275
0.7624546416691866,0.86932945
0.7465792258844877,0.8618789
0.6977434230420321,0.85045063
0.6970252494708196,0.8100609
0.7152441790142123,0.775317
0.7113320229815543,0.7662509
0.6124697611127912,0.751579
0.5616495312972484,0.7133754
0.5834215300876928,0.67810774
0.5724599334744482,0.6757251
0.7148094950105837,0.6751148
0.6401950408224977,0.7653958
0.6350544299969763,0.75631523
0.6122051708497129,0.7586803
