True,Predicted
0.7557317334476109,0.5050677
0.7405899578601528,0.47387937
0.7559460038568672,0.46707597
0.7760874223269768,0.4876975
0.7955860295693166,0.4750829
0.8292979072923362,0.4760347
0.8463681165631026,0.48404148
0.8926505249625026,0.50413305
0.8859367188057997,0.5409691
0.8784372544818227,0.571144
0.9157203056924504,0.6303233
0.9065066780944219,0.6631935
0.8957217341618456,0.6694406
0.9347903721162775,0.70606625
0.9220769945003929,0.7169637
0.8461538461538461,0.71005255
0.8659381472751945,0.7504901
0.8775801728447966,0.7772208
0.8785801014213271,0.75533485
0.9070780658524392,0.7191824
0.892793371902007,0.70917875
0.869223626883794,0.7016907
0.8517248767945148,0.7226603
0.8380829940718518,0.71631896
0.8440111420612814,0.71487784
0.872366259552889,0.7185732
0.896793086208128,0.70857936
0.8575101778444397,0.6935627
0.8576530247839439,0.701467
0.8348689379330049,0.7223888
0.8314406113849012,0.70853454
0.8264409685022497,0.71801335
0.8663666880937076,0.72067094
0.8471537747303765,0.7239372
0.8848653667595171,0.7219495
0.9189343618312978,0.7297242
0.9496464538247268,0.71264154
0.9525748160845654,0.70937955
0.9485036783086923,0.7217975
0.9525748160845654,0.7439365
0.9720734233269052,0.7754765
0.9643596885936719,0.7589174
0.9470037854438967,0.7635893
0.9687165202485538,0.79058546
0.9668595100349974,0.7931612
1.0,0.7909821
0.9579315763159774,0.78482753
0.9769302192700523,0.784542
0.9077923005499607,0.80479175
0.9362902649810726,0.79561013
0.9335761731304907,0.8270625
0.9062209842154133,0.80222344
0.9165059638597243,0.7964368
0.9044353974716092,0.80412716
0.8899364331119207,0.7935841
0.8897935861724163,0.79154223
0.8630097850153561,0.8000598
0.8180129990714949,0.79175335
0.7903721162774088,0.7986816
0.7910149275051782,0.81383175
0.802085565316763,0.7965197
0.7620169987858011,0.79541427
0.7873009070780658,0.786686
0.7354474680379973,0.79000604
0.7267338047282338,0.7833767
0.759302906935219,0.7870492
0.7045925291050638,0.78084326
0.6942361259910007,0.77686375
0.6605956717377329,0.7748675
0.675237483036926,0.77447075
0.6916648810799227,0.76873964
0.6559531462038425,0.75144273
0.6849510749232196,0.7507276
0.6691664881079923,0.74308693
0.6483108349403613,0.7375935
0.667738018712949,0.74469894
0.6635240339975715,0.73590046
0.6725233911863439,0.72126895
0.722876937361617,0.6966732
0.7403756874508963,0.68099105
0.7076637383044068,0.6446418
0.7093064781087065,0.636282
0.6475966002428398,0.6367844
0.6300264266838081,0.6198357
0.6436683094064709,0.61878604
0.6710949217913006,0.60244805
0.545389615027498,0.57527786
0.492464823941147,0.60312366
0.5228912220555674,0.60950285
0.49003642596957364,0.5955987
0.6360259981429898,0.60693944
0.5654596100278552,0.5947382
0.5915291764873939,0.62219024
0.5718877223055497,0.6117522
