True,Predicted
0.743227874276261,0.66277665
0.7302522746071134,0.6916472
0.7487076095947061,0.71238124
0.7363006617038874,0.74016917
0.6910153019023986,0.75822586
0.7272539288668323,0.749182
0.7062655086848635,0.7510041
0.7175351530190242,0.72901624
0.7789495450785775,0.7189649
0.7543424317617868,0.7320974
0.7495347394540943,0.7449877
0.7279776674937966,0.7438929
0.7259615384615385,0.72568357
0.748500827129859,0.70805943
0.7544458229942099,0.70462716
0.6420595533498756,0.7156962
0.3791356492969393,0.6889856
0.3823924731182793,0.5769665
0.42374896608767565,0.51027286
0.4387923904052935,0.48549265
0.4515612076095945,0.4776117
0.4417907361455746,0.4830118
0.39314516129032273,0.49354213
0.410463192721257,0.49672407
0.4262820512820513,0.503329
0.4332609594706367,0.508809
0.4093775847808103,0.5174773
0.4395161290322578,0.5243827
0.4591087675765093,0.51545846
0.4459263854425142,0.5140982
0.46562241521918923,0.5049735
0.45678246484698115,0.50694597
0.5219189412737799,0.49356624
0.4841811414392059,0.5030044
0.5102357320099256,0.4887212
0.5406844499586432,0.48107114
0.5412531017369726,0.48490697
0.6018920595533499,0.48600048
0.6013234077750205,0.51081085
0.6233457402812241,0.52030385
0.6068031430934655,0.54655886
0.6111455748552521,0.5424738
0.5950165425971876,0.5346067
0.7153639371381304,0.5299231
0.7602874276261373,0.6366781
0.8218569065343255,0.6860367
0.8537014061207608,0.7487256
0.8160669975186103,0.8047055
0.7548593879239041,0.81452894
0.7582196029776676,0.7754108
0.6819685690653434,0.74502957
0.6715260545905706,0.69829404
0.7200165425971876,0.6630523
0.7015095119933827,0.67069286
0.7175868486352355,0.6558327
0.7674731182795698,0.6487927
0.8117762613730355,0.66628927
0.8319892473118278,0.69420743
0.8186000827129856,0.71931285
0.811879652605459,0.72717893
0.8054177005789909,0.720879
0.781637717121588,0.71711284
0.8089846980976014,0.7042469
0.8271815550041357,0.7047225
0.8422249793217536,0.71657306
0.8702440033085195,0.72746027
0.8396401985111661,0.74621797
0.8529259718775848,0.72954583
0.9135132340777499,0.72741216
0.8531844499586432,0.7697165
0.8897849462365592,0.7572494
0.9285566583953682,0.76520467
0.9381203473945405,0.8064599
0.9845947063688996,0.83821684
0.9766852770885028,0.8778983
0.9781844499586432,0.89442414
0.9660876757650951,0.89130104
0.9300041356492967,0.88958883
0.9741521918941272,0.8548107
0.960194375516956,0.86143523
0.9149090157154671,0.8636149
0.9266439205955332,0.83327806
0.8756720430107527,0.8321204
0.8349875930521089,0.8105672
0.8345740281224152,0.7905897
0.8281120760959471,0.77563214
0.8308002481389576,0.77922577
0.7822580645161288,0.78202105
0.7819478908188586,0.7794879
0.7706265508684862,0.7818733
0.8219602977667495,0.7688927
0.7867555831265507,0.8015934
0.8318858560794047,0.7896948
0.8919044665012403,0.8011495
