True,Predicted
0.434512775046345,0.4205596
0.4302409929878296,0.41298118
0.44740872088337225,0.41328475
0.4836785685500121,0.42696553
0.4800515837833482,0.45781714
0.4861771580559363,0.4622899
0.4624002579189167,0.47296062
0.45530748770855156,0.4678046
0.46522124607076665,0.46154445
0.430724590956718,0.46208715
0.4578866768759572,0.43765688
0.44507133070041116,0.45353457
0.44740872088337225,0.45007506
0.4422503425485612,0.45223162
0.44249214153300553,0.43999705
0.4032401063915533,0.4317893
0.3818811960989764,0.40035278
0.40195051180785024,0.37564695
0.44507133070041116,0.3782453
0.4540984927863304,0.39234582
0.44740872088337225,0.41942397
0.43701136455226897,0.43552908
0.4155718545982109,0.43229625
0.40783428709599423,0.41193023
0.4079954864189569,0.3994113
0.4417667445796728,0.39640525
0.45804787619892007,0.42013574
0.4634480535181754,0.4414442
0.45184170226485054,0.45279258
0.434915773353752,0.44926277
0.43612476827597335,0.44267404
0.45546868703151444,0.44658133
0.49480132183444836,0.4626673
0.47078262271298466,0.48631695
0.49601031675666973,0.478688
0.517852825018135,0.49208733
0.5417909244781173,0.5071363
0.5749979850084631,0.5272774
0.5568630611751432,0.5551546
0.5493672926573708,0.56549895
0.5523494801321837,0.5477301
0.5536390747158862,0.5393
0.5554122672684775,0.54537266
0.5634722334166197,0.55492747
0.5417909244781173,0.566965
0.5643588296929153,0.55442846
0.5870879342306764,0.5701978
0.5343757556218264,0.57790697
0.523414201660353,0.52725613
0.5508180865640365,0.5094772
0.5558958652373661,0.53083587
0.5421939227855243,0.54417294
0.5571854598210689,0.5412818
0.55783025711292,0.55282855
0.5691948093818006,0.55641997
0.5819295558958654,0.5666486
0.569678407350689,0.5715912
0.5030224873055534,0.56555766
0.4681228338840976,0.5314826
0.46909002982187487,0.49851546
0.4761828000322398,0.47928455
0.41444345933747073,0.47116962
0.4364471669218989,0.43363896
0.40783428709599423,0.4248319
0.41460465866043383,0.40633556
0.4470863222374467,0.4065536
0.4273394051744982,0.42499745
0.46909002982187487,0.4150379
0.4187958410574676,0.44650468
0.40364310469896025,0.422184
0.40122511485451773,0.41110247
0.39429354396711547,0.40534547
0.4316917868944953,0.39764023
0.44273394051744985,0.4149946
0.42935439671153375,0.42876306
0.4452325300233738,0.43127567
0.44273394051744985,0.44562083
0.43362617877004916,0.45267168
0.45990166841299274,0.4380405
0.4604658660433626,0.4518503
0.4462803256226323,0.47200283
0.44289513984041273,0.47210157
0.4005803175626662,0.46740463
0.407753687434513,0.4282938
0.4032401063915533,0.40615347
0.4115418715241398,0.39145166
0.29338276779237515,0.3871065
0.1969855726605948,0.3397183
0.21520109615539618,0.27112433
0.1744176674457968,0.2530304
0.3269928266301282,0.25033507
0.25292173772870175,0.31087926
0.2920125735471911,0.30047044
0.2915289755783027,0.2968023
