True,Predicted
0.4030106055422511,0.3223754
0.390694491960315,0.36661783
0.4608279165241189,0.36785832
0.43927471775573057,0.39109796
0.39582620595278817,0.41233948
0.3985631200821076,0.3913535
0.38487854943551136,0.37263346
0.29182346903865897,0.36541024
0.3017447827574409,0.32411474
0.3472459801573726,0.2923343
0.27129661306876507,0.2818618
0.31063975367772834,0.26079488
0.33356140951077684,0.25662303
0.22476907287033843,0.26515868
0.229900786862812,0.23330098
0.1583989052343484,0.214674
0.07765993841943208,0.19168082
0.045843311666096564,0.16187379
0.10058159425248014,0.14287993
0.145056448853917,0.14959726
0.15224084844338037,0.16166776
0.1573725624358535,0.17225355
0.12726650701334252,0.16786498
0.1135819363667463,0.14140014
0.10571330824495417,0.12597191
0.07971262401642143,0.11408586
0.12829284981183742,0.10416568
0.09271296613068758,0.1156734
0.06363325350667148,0.107486285
0.09716045159083153,0.0994435
0.04686965446459146,0.09773595
0.027027027027027195,0.07932846
0.037974683544304,0.074703045
0.1614779336298322,0.07146555
0.16832021895313032,0.13493986
0.183031132398221,0.18763852
0.19363667464933298,0.18745029
0.18850496065685984,0.18717039
0.20116318850496073,0.18960327
0.19363667464933298,0.19545087
0.2716387273349299,0.19532725
0.2606910708176535,0.2232604
0.24461170030790313,0.2478334
0.27437564146424887,0.25716457
0.2771125555935683,0.26340255
0.2839548409168664,0.27141422
0.30653438248374965,0.27358046
0.3154293534040371,0.2840698
0.33150872391378705,0.2909608
0.2993499828942867,0.30010912
0.2897707834416696,0.30099237
0.2565856996236744,0.2882999
0.16318850496065673,0.2639837
0.1731098186794391,0.20758441
0.19021553198768393,0.1766212
0.23811152925076984,0.16812056
0.3664043790626068,0.19249874
0.3362983236400958,0.26030305
0.2836127266507016,0.30684623
0.3075607252822441,0.28574756
0.31132398221005797,0.27875224
0.2880602121108451,0.28450713
0.2004789599726311,0.2831112
0.26513855627779703,0.24146551
0.23571672938761568,0.24681458
0.24221690044474853,0.23921111
0.31850838179952135,0.2386603
0.28600752651385575,0.26560527
0.3725624358535753,0.2675965
0.39035237769414977,0.3141906
0.28634964078002056,0.3701968
0.28600752651385575,0.32736918
0.23742730071843976,0.28845844
0.34998289428669205,0.24434188
0.3985631200821076,0.27595842
0.3373246664385907,0.33957675
0.3729045501197401,0.32916525
0.35990420800547396,0.32023242
0.3407458091002393,0.3052609
0.3982210058159428,0.29004458
0.401300034211427,0.30076665
0.40608963393773534,0.32323414
0.3978788915497775,0.33302638
0.36982552172425587,0.33458686
0.3670886075949369,0.3186007
0.36537803626411236,0.29927775
0.390694491960315,0.29076606
0.26855969893944565,0.30120158
0.14095107765993875,0.2668716
0.24803284296955175,0.20494014
0.16182004789599747,0.21426824
0.34895655148819715,0.210583
0.23674307218611013,0.27080208
0.3041395826205955,0.26875818
