True,Predicted
0.2214676568301739,0.2426875
0.21648426812585497,0.23531434
0.22693961305452415,0.22202346
0.23084815321477425,0.22013092
0.24843658393589985,0.2071047
0.23192300175884306,0.2033051
0.2322649990228649,0.18653369
0.2241547781903458,0.19760695
0.21692397889388315,0.20289373
0.21047488762947042,0.2116082
0.2097908931014265,0.21283293
0.2153605628297831,0.20851988
0.2049540746531171,0.19784996
0.17905999609145984,0.19311546
0.18130740668360368,0.19457802
0.18204025796365042,0.21570173
0.16323040844244663,0.219679
0.16616181356263426,0.20607208
0.1616669923783467,0.2226354
0.17588430721125659,0.21489872
0.1741254641391441,0.21339339
0.1784248583154192,0.20576784
0.18531366034786,0.20127025
0.17984170412350986,0.18872857
0.1931795974203634,0.17205021
0.17891342583545045,0.17090958
0.18971076802814146,0.1720573
0.19488958374047294,0.17622307
0.19430330271643537,0.17045523
0.18257768223568493,0.16085035
0.1731483290990814,0.17837529
0.1797928473715067,0.19356629
0.1450068399452804,0.19992658
0.13494234903263624,0.20214081
0.1360660543287081,0.21585006
0.13274379519249557,0.233933
0.13484463552863002,0.22594364
0.14349228063318342,0.21543995
0.1479871018174711,0.21199673
0.16034786007426216,0.19511762
0.1728551885870626,0.18442929
0.15687903068204023,0.15853202
0.15160250146570253,0.15579298
0.16049443033027155,0.16840097
0.14925737736955247,0.17237075
0.1414891538010553,0.17235878
0.14222200508110217,0.18055436
0.15707445769005268,0.19214195
0.1416357240570647,0.18599723
0.13665233535274568,0.17395487
0.14246628884111778,0.18178535
0.12707641196013275,0.19322418
0.09795778776626929,0.18771549
0.12248387727183885,0.18963733
0.11701192104748881,0.20218898
0.11329880789525104,0.19328827
0.11383623216728556,0.16985607
0.11579050224741061,0.16980669
0.13318350596052364,0.16501725
0.13626148133672078,0.15375443
0.14696111002540546,0.1373072
0.1324506546804769,0.13177791
0.1294703928082861,0.14077547
0.13249951143247995,0.1538628
0.13841117842485828,0.16230774
0.1430037131131522,0.16184525
0.14847566933750245,0.14285082
0.16606410005862804,0.14084369
0.18076998241156927,0.13561638
0.18238225522767249,0.11875198
0.14793824506546804,0.1093225
0.13098495212038297,0.12238229
0.12995896032831733,0.14972565
0.12732069572014848,0.18287164
0.14735196404143047,0.19787
0.1451534102012898,0.18275155
0.1370431893687708,0.16528353
0.13679890560875507,0.16641437
0.134453781512605,0.18137386
0.13787375415282388,0.18163317
0.1259527066640609,0.17399995
0.1419288645690835,0.18385355
0.13166894664842688,0.18048413
0.12209302325581395,0.17574513
0.11461794019933558,0.18314996
0.09111784248583155,0.2012111
0.0876490130936095,0.21443614
0.08466875122141881,0.23229642
0.046902481923001726,0.23415183
0.02838577291381661,0.21995074
0.0032734023842094784,0.24610844
0.034737150674223116,0.28159785
0.0,0.2845968
0.008745358608559628,0.25232708
