True,Predicted
0.5123647170975159,0.5059638
0.5136170769547093,0.49872196
0.5414493728854743,0.49937436
0.5769640554029045,0.5153015
0.5763846053197257,0.5312904
0.5773192022280791,0.5335429
0.5331875362156302,0.5240059
0.5438980167853604,0.5062444
0.551430867866689,0.4922825
0.5318043327912672,0.4896411
0.5448326136937138,0.49802676
0.5406456195442906,0.5110191
0.5540290472719116,0.52486724
0.5584590366175068,0.5239918
0.5561225443466233,0.5245641
0.511056281425821,0.5227908
0.494999906540309,0.49579412
0.5084394100824314,0.47246596
0.5432437989495131,0.4583262
0.5479915512439484,0.47648174
0.5442905474868687,0.51468545
0.5372997626123852,0.5417976
0.5164208676797697,0.5370618
0.5098413054449615,0.50491166
0.5219910652535562,0.48139885
0.5601039271762089,0.48337078
0.62232938933438,0.5184736
0.6204601955176732,0.5747303
0.614665694685882,0.6074456
0.6087964261014223,0.61086756
0.6236191330679077,0.5962518
0.642815753565487,0.59137416
0.6708349688779229,0.6061139
0.7287986691340025,0.6471214
0.7478831380025794,0.71192616
0.7661451615918053,0.7711007
0.7748742967158264,0.81675446
0.7543879324847194,0.84196675
0.7335838053047721,0.8592366
0.6455260845997122,0.84258497
0.6459186153012204,0.7664566
0.6647040131591244,0.724071
0.7197704629993082,0.7334789
0.7119385409073067,0.74266624
0.7156208527262191,0.71816725
0.7326492083964187,0.7047948
0.7510233836146469,0.7120233
0.7560141311052544,0.735303
0.7296211144133535,0.76469207
0.7366492831641713,0.77564514
0.7500327108917924,0.7620907
0.7349483167909678,0.76526093
0.7606123478943532,0.7859175
0.7353034636161424,0.7864802
0.7493411091796107,0.77403027
0.7801828071552739,0.7550361
0.7855660853473896,0.75579965
0.7419577936036186,0.77029526
0.710686181050113,0.7677161
0.6871343389596067,0.74335045
0.7124619151759846,0.71771157
0.6388904465504026,0.71068716
0.6569842426961252,0.68115526
0.6239182040785809,0.6449196
0.6385913755397297,0.63672876
0.6700125235985719,0.6293471
0.6257500140189536,0.6452807
0.6615637675470569,0.64530945
0.6000112151629002,0.641595
0.5735808145946653,0.6275247
0.603805678610815,0.6009085
0.6058804837473597,0.60965014
0.6647600889736256,0.6278657
0.6746481242640048,0.6647284
0.659152507523505,0.7028301
0.6771154601020579,0.7130755
0.6712274995794314,0.71674514
0.6525916372268641,0.72640735
0.6922933138937177,0.699308
0.6813024542514814,0.6993766
0.6508159031009924,0.7346484
0.6404605693564365,0.739781
0.5911138525953756,0.7182619
0.6027028542589581,0.6690898
0.6076749098113983,0.6106751
0.6146470027477149,0.5965896
0.49245780294958785,0.6101774
0.4096712088076411,0.5621828
0.4621768631189367,0.50873464
0.4526252827155648,0.49557728
0.6466476008897362,0.5036873
0.559636628722032,0.5797856
0.5847959774949065,0.63595605
0.5843286790407298,0.65569586
