GRU_units,dropout1,dropout2,filters,kernel_size,pool_size,strides,MAPE
64,0.1,0.1,32,2,2,1,11.755940509689376
64,0.1,0.2,32,2,2,1,13.966177213416628
64,0.2,0.1,32,2,2,1,14.721615915170505
64,0.2,0.2,32,2,2,1,8.829080878593329
