Price,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
Ticker,AAPL,^GSPC,AAPL,^GSPC,AAPL,^GSPC,AAPL,^GSPC,AAPL,^GSPC
Date,,,,,,,,,,
2022-05-18,138.43934631347656,3923.679931640625,144.86877642522347,4051.97998046875,137.5348863581385,3911.909912109375,144.36740373329286,4051.97998046875,109742900,5103220000
2022-05-19,135.02801513671875,3900.7900390625,139.26514939022877,3945.9599609375,134.29069437332384,3876.580078125,137.5152426451712,3899.0,136095600,5113550000
2022-05-20,135.26393127441406,3901.360107421875,138.3213549245238,3943.419921875,130.36812621760984,3810.320068359375,136.73857261689477,3927.760009765625,137426100,5130730000
2022-05-23,140.690673828125,3973.75,140.8381320230554,3981.8798828125,135.32297052015298,3909.0400390625,135.4606031690326,3919.419921875,117726300,4420030000
2022-05-24,137.98709106445312,3941.47998046875,139.56987319517663,3955.679931640625,135.00831708564206,3875.1298828125,138.42948041758655,3942.93994140625,104132700,4923190000
2022-05-25,138.1444091796875,3978.72998046875,139.39292808535322,3999.330078125,136.00125589921703,3925.030029296875,136.08973078213927,3929.590087890625,92482700,4802560000
2022-05-26,141.3493194580078,4057.840087890625,141.89984995235616,4075.139892578125,134.8215728806199,3984.60009765625,135.06734649422762,3984.60009765625,90601500,4709970000
2022-05-27,147.1102294921875,4158.240234375,147.1495466635664,4158.490234375,142.80427168601537,4077.429931640625,142.93207874444667,4077.429931640625,90978500,4375620000
2022-05-31,146.32376098632812,4132.14990234375,148.11299992246586,4168.33984375,144.35757226573517,4104.8798828125,146.54988348979353,4151.08984375,103718400,6822640000
2022-06-01,146.1959686279297,4101.22998046875,149.17474333360954,4166.5400390625,145.18336763808455,4073.85009765625,147.36583831364814,4149.77978515625,74286600,4531800000
2022-06-02,148.65367126464844,4176.81982421875,148.712654512819,4177.509765625,144.37720576236944,4074.3701171875,145.33080827666313,4095.409912109375,72348100,4405790000
2022-06-03,142.92230224609375,4108.5400390625,145.46851374002418,4142.669921875,142.01785698573045,4098.669921875,144.41659528451996,4137.56982421875,88570300,3711110000
2022-06-06,143.66940307617188,4121.43017578125,146.05833007006927,4168.77978515625,142.45036072118282,4109.18017578125,144.54435641942476,4134.72021484375,71598400,4332700000
2022-06-07,146.1959686279297,4160.68017578125,146.48105939148104,4164.85986328125,141.66390303598558,4080.18994140625,141.9096766255686,4096.47021484375,67808200,4248210000
2022-06-08,145.4586181640625,4115.77001953125,147.3363166045176,4160.14013671875,144.96707108524492,4107.2001953125,146.06813174153186,4147.1201171875,53950200,4159470000
2022-06-09,140.2285614013672,4017.820068359375,145.4487894010345,4119.10009765625,140.12042043523653,4017.169921875,144.5935022148915,4101.64990234375,69473000,4134170000
2022-06-10,134.8117218017578,3900.860107421875,138.38034379484614,3974.389892578125,134.7428980025847,3900.159912109375,137.9084627463307,3974.389892578125,91437900,4889640000
2022-06-13,129.6504669189453,3749.6298828125,132.9143318379119,3838.14990234375,129.21790307407372,3734.300048828125,130.62372056907952,3838.14990234375,122207100,5636890000
2022-06-14,130.515625,3735.47998046875,131.62652662425197,3778.179931640625,129.2572651959058,3705.679931640625,130.87938017833108,3763.52001953125,84784300,5153890000
2022-06-15,133.14047241210938,3789.989990234375,135.0181863871141,3837.56005859375,129.9257644034857,3722.300048828125,132.0197453538818,3764.050048828125,91533000,5530480000
2022-06-16,127.8612289428711,3666.77001953125,130.15184022343473,3728.179931640625,126.85846866106286,3639.77001953125,129.84708342230354,3728.179931640625,108123900,5644930000
2022-06-17,129.3358917236328,3674.840087890625,130.8301993524765,3707.7099609375,127.61547659200777,3636.8701171875,127.87109072638007,3665.89990234375,134520300,8520740000
2022-06-21,133.572998046875,3764.7900390625,134.74288249152107,3779.64990234375,131.06611995214928,3715.31005859375,131.16442036715884,3715.31005859375,81000500,5292260000
2022-06-22,133.0618133544922,3759.889892578125,135.4310591073431,3801.7900390625,131.64615522779903,3717.68994140625,132.5112679712454,3733.889892578125,73409200,5058990000
2022-06-23,135.93243408203125,3795.72998046875,136.2470164136777,3802.580078125,133.33706609243566,3743.52001953125,134.50695054622625,3774.7099609375,72433800,5098640000
2022-06-24,139.26515197753906,3911.739990234375,139.51092556990343,3913.64990234375,137.4071042192977,3821.75,137.53489628676303,3821.75,89116800,8120260000
2022-06-27,139.26515197753906,3900.110107421875,141.06421647374572,3927.719970703125,138.5868144624807,3889.659912109375,140.28756352140977,3920.760009765625,70207900,4325310000
2022-06-28,135.11647033691406,3821.550048828125,140.99536950005523,3945.860107421875,134.99850383222812,3820.139892578125,139.72718457219997,3913.0,67083400,4270120000
2022-06-29,136.876220703125,3818.830078125,138.29187895229046,3836.5,134.35950159386607,3799.02001953125,135.1361545226192,3825.090087890625,66242400,4211240000
2022-06-30,134.40866088867188,3785.3798828125,136.0307605677301,3818.989990234375,131.50853555295868,3738.669921875,134.9296996947126,3785.989990234375,98964500,4840070000
2022-07-01,136.58131408691406,3825.330078125,136.6894550838494,3829.820068359375,133.36660581596968,3752.10009765625,133.7401715319748,3781.0,71051600,4046950000
2022-07-05,139.16683959960938,3831.389892578125,139.2159973193288,3832.18994140625,134.61510776869383,3742.06005859375,135.44091845782265,3792.610107421875,73353800,5076590000
2022-07-06,140.50384521484375,3845.080078125,141.68355545577728,3870.909912109375,138.69495517869038,3809.3701171875,138.96039485817002,3831.97998046875,74064300,4417720000
2022-07-07,143.87583923339844,3902.6201171875,144.07245506921953,3910.6298828125,140.85773290060996,3858.85009765625,140.86755844211166,3858.85009765625,66253700,4057770000
2022-07-08,144.5541534423828,3899.3798828125,145.05554104632404,3918.5,142.54864802909546,3869.340087890625,142.80424710112618,3888.260009765625,64547800,3521620000
2022-07-11,142.42086791992188,3854.429931640625,144.1609490492264,3880.93994140625,141.34929872199137,3847.219970703125,143.20734636825597,3880.93994140625,63141600,3423480000
2022-07-12,143.39413452148438,3818.800048828125,145.94034514627222,3873.409912109375,142.597830542374,3802.360107421875,143.2958190916168,3851.949951171875,77588800,3817210000
2022-07-13,143.03042602539062,3801.780029296875,143.9741883569345,3829.43994140625,139.71738731766604,3759.070068359375,140.57268974411542,3779.669921875,71185600,4109390000
2022-07-14,145.9600067138672,3790.3798828125,146.4318877608006,3796.409912109375,140.82825345087886,3721.56005859375,141.64422349086814,3763.989990234375,78140700,4199690000
2022-07-15,147.6312713623047,3863.159912109375,148.30960883923063,3863.6201171875,145.69457436327764,3817.179931640625,147.24786517980246,3818.0,76259900,4143800000
2022-07-18,144.5836944580078,3830.85009765625,149.00761906982018,3902.43994140625,144.219939344917,3818.6298828125,148.1916489524308,3883.7900390625,81420900,4046870000
2022-07-19,148.4472198486328,3936.68994140625,148.67332730777346,3939.81005859375,144.42636828869274,3860.72998046875,145.41928800129,3860.72998046875,82982400,4041070000
2022-07-20,150.45274353027344,3959.89990234375,151.1212554478555,3974.1298828125,147.8278835762641,3922.030029296875,148.56520429371037,3935.320068359375,64823400,4185300000
2022-07-21,152.72369384765625,3998.949951171875,152.93997577721333,3999.2900390625,149.3713389403487,3927.639892578125,151.88805775611044,3955.469970703125,65086600,4132790000
2022-07-22,151.4849853515625,3961.6298828125,153.6379641019081,4012.43994140625,150.8164884797473,3938.860107421875,152.76301084272214,3998.429931640625,66675400,3979240000
2022-07-25,150.36428833007812,3966.840087890625,152.41895206482627,3975.300048828125,149.70561686969222,3943.4599609375,151.40636601369852,3965.719970703125,53623900,3568340000
2022-07-26,149.037109375,3921.050048828125,150.50191035513055,3953.219970703125,148.25063089528444,3910.739990234375,149.68594024499822,3953.219970703125,55138700,3778950000
2022-07-27,154.1393585205078,4023.610107421875,154.6702378768067,4039.56005859375,149.58764182197348,3951.429931640625,150.00053965418954,3951.429931640625,78620700,4112180000
2022-07-28,154.68988037109375,4072.429931640625,154.97497109241723,4078.949951171875,151.79958098557822,3992.969970703125,154.32612531182656,4026.1298828125,81378700,4413000000
2022-07-29,159.7626495361328,4130.2900390625,160.86372535437394,4140.14990234375,156.8035410889223,4079.219970703125,158.51413057382698,4087.330078125,101786900,4616360000
2022-08-01,158.77955627441406,4118.6298828125,160.82439423501998,4144.9501953125,158.17004260375904,4096.02001953125,158.28800912044616,4112.3798828125,67829400,4202810000
2022-08-02,157.304931640625,4091.18994140625,159.66436723257505,4140.47021484375,156.9313659642097,4079.81005859375,157.39342153843546,4104.2099609375,59907000,4727710000
2022-08-03,163.32147216796875,4155.169921875,163.77368717681702,4167.66015625,158.0324196674791,4107.9599609375,158.1208945604064,4107.9599609375,82507500,4351760000
2022-08-04,163.00685119628906,4151.93994140625,164.36352602829535,4161.2900390625,161.65017636428277,4135.419921875,163.2034670413035,4154.85009765625,55474100,4283320000
2022-08-05,162.7804412841797,4145.18994140625,163.2726712063917,4151.580078125,160.46695464111716,4107.31005859375,160.67369781797885,4115.8701171875,56697000,4085940000
2022-08-08,162.3079071044922,4140.06005859375,165.20222176015508,4186.6201171875,161.64832074077538,4128.97021484375,163.78459702908208,4155.93017578125,60276900,4221090000
2022-08-09,162.35711669921875,4122.47021484375,163.24313957743516,4137.2998046875,160.71307055191537,4112.08984375,161.47110884266755,4133.10986328125,63135500,3913090000
2022-08-10,166.61000061035156,4210.240234375,166.70843758837208,4211.02978515625,164.30635300401312,4177.259765625,165.07423053223724,4181.02001953125,70170500,4546010000
2022-08-11,165.87164306640625,4207.27001953125,168.33279265478845,4257.91015625,165.57630211146738,4201.41015625,167.4172371966445,4227.39990234375,57149200,4630200000
2022-08-12,169.42555236816406,4280.14990234375,169.4944567489093,4280.47021484375,166.76749865896252,4219.77978515625,167.18098503009688,4225.02001953125,68039400,3788010000
2022-08-15,170.49859619140625,4297.14013671875,170.6954851482581,4301.7900390625,168.68719375370597,4256.89990234375,168.85455011811328,4269.3701171875,54091700,3696830000
2022-08-16,170.3411102294922,4305.2001953125,171.01055083145,4325.27978515625,168.99240485518098,4277.77001953125,170.0949952329147,4290.4599609375,56377100,4329820000
2022-08-17,171.83749389648438,4274.0400390625,173.41262086416253,4302.18017578125,169.8882673264615,4253.080078125,170.08515631971287,4280.39990234375,79542000,3885030000
2022-08-18,171.44369506835938,4283.740234375,172.18204003423804,4292.52978515625,170.4297025169527,4261.97998046875,171.04991709522415,4273.1298828125,62290100,3340330000
2022-08-19,168.85455322265625,4228.47998046875,171.04005523372263,4266.31005859375,168.6478100500787,4218.7001953125,170.34108214913311,4266.31005859375,70346300,3761340000
2022-08-22,164.96595764160156,4137.990234375,167.22036427123675,4195.080078125,164.54263206053483,4129.85986328125,167.0530078857762,4195.080078125,69026800,3907430000
2022-08-23,164.63119506835938,4128.72998046875,166.08820627220155,4159.77001953125,164.0602066271234,4124.02978515625,164.48353211875664,4133.08984375,54147100,3823520000
2022-08-24,164.92654418945312,4140.77001953125,165.49753265907893,4156.56005859375,163.6664368846458,4119.97021484375,164.71981604973067,4126.5498046875,53841500,3583630000
2022-08-25,167.38771057128906,4199.1201171875,167.49600175790545,4200.5400390625,165.73382519932846,4147.58984375,166.15713573322356,4153.259765625,51218200,3566870000
2022-08-26,161.07733154296875,4057.659912109375,168.3918767523516,4203.0400390625,161.01826634968077,4057.659912109375,167.91934018438116,4198.740234375,78961000,3832750000
2022-08-29,158.87213134765625,4030.610107421875,160.36849946589015,4062.989990234375,157.33637642429446,4017.419921875,158.64569477233294,4034.580078125,73314000,3396510000
2022-08-30,156.4405059814453,3986.159912109375,160.03377814075716,4044.97998046875,155.26899644924123,3965.2099609375,159.61046764917498,4041.25,77906200,3835860000
2022-08-31,154.77679443359375,3955.0,158.0845804641707,4015.3701171875,154.69803583504827,3954.530029296875,157.81877207178803,4000.669921875,87991100,4542490000
2022-09-01,155.50527954101562,3966.85009765625,155.95812264539694,3970.22998046875,152.26639832599292,3903.64990234375,154.20578537018633,3936.72998046875,74229900,4152250000
2022-09-02,153.388671875,3924.260009765625,157.86796676025835,4018.429931640625,152.56172928679763,3906.2099609375,157.26744570942157,3994.659912109375,76957800,3665850000
2022-09-06,152.1285858154297,3908.18994140625,154.64880073393257,3942.550048828125,151.30164311185825,3886.75,154.03844040820118,3930.889892578125,73714800,4127340000
2022-09-07,153.53636169433594,3979.8701171875,154.2353197614945,3987.889892578125,151.22287508520006,3906.030029296875,152.41407808901712,3909.429931640625,87449600,3890320000
2022-09-08,152.05970764160156,4006.179931640625,153.9301757489573,4010.5,150.3073549129713,3944.81005859375,152.2369032421924,3959.93994140625,84923800,3966850000
2022-09-09,154.9244384765625,4067.360107421875,155.36745741692656,4076.81005859375,152.34515853161906,4022.93994140625,153.05397081020374,4022.93994140625,68028800,3901940000
2022-09-12,160.8902587890625,4110.41015625,161.70736223015916,4119.27978515625,156.82445000741808,4083.669921875,157.10993674145692,4083.669921875,104956000,3814200000
2022-09-13,151.44932556152344,3932.68994140625,158.04520467768552,4037.1201171875,150.98662815133733,3921.280029296875,157.4151508670422,4037.1201171875,122656600,4224550000
