Date,price,ret,log_ret
2021-04-30,128.2855224609375,-0.015133011726230272,-0.015248684213916265
2021-05-03,129.33941650390625,0.008215221973232767,0.008181660720670312
2021-05-04,124.76268005371094,-0.035385473152007685,-0.03602671148970132
2021-05-05,125.00665283203125,0.001955494850024664,0.0019535853588985687
2021-05-06,126.60706329345703,0.012802602302904864,0.012721341818874287
2021-05-07,127.28156280517578,0.005327503017389823,0.00531336207489799
2021-05-10,123.99710083007812,-0.025804695532573252,-0.02614347750693276
2021-05-11,123.07823181152344,-0.007410407278907849,-0.007438000750686303
2021-05-12,120.00885009765625,-0.024938461242825616,-0.025254693302038327
2021-05-13,122.15937042236328,0.017919681114826558,0.01776101630724233
2021-05-14,124.58360290527344,0.019844834452964477,0.01965049263896064
2021-05-17,123.4301528930664,-0.009258441603138157,-0.009301567364886984
2021-05-18,122.04208374023438,-0.01124578654645747,-0.011309498515125548
2021-05-19,121.88568115234375,-0.0012815463575951425,-0.0012823682403907857
2021-05-20,124.44673919677734,0.021011968101753986,0.02079426105482022
2021-05-21,122.60902404785156,-0.014767081570694729,-0.01487720035312453
2021-05-24,124.24144744873047,0.01331405590702528,0.013226202793104422
2021-05-25,124.04598236083984,-0.0015732679544906425,-0.0015745068400887983
2021-05-26,123.99710083007812,-0.0003940597658336209,-0.00039413742778611596
2021-05-27,122.46239471435547,-0.012376951601681174,-0.012454183996558435
2021-05-28,121.80746459960938,-0.005348010026047012,-0.005362361823574053
2021-06-01,121.48489379882812,-0.0026482022414764383,-0.0026517149319460168
2021-06-02,122.24734497070312,0.006276098599860225,0.0062564859110464605
2021-06-03,120.76155090332031,-0.012153998663438359,-0.012228462475667626
2021-06-04,123.05867004394531,0.0190219413666195,0.018843286262569463
2021-06-07,123.0684585571289,7.954346638161525e-05,7.954030296784473e-05
2021-06-08,123.88957214355469,0.006672006751791804,0.0066498474249215836
2021-06-09,124.27079010009766,0.003077078643077824,0.0030723541259160855
2021-06-10,123.27372741699219,-0.008023306863200519,-0.008055666795046624
2021-06-11,124.48584747314453,0.009832752538196265,0.009784725595033916
2021-06-14,127.54541015625,0.02457759452346986,0.02428042474870175
2021-06-15,126.72433471679688,-0.006437514595368565,-0.006458324750981647
2021-06-16,127.22285461425781,0.003933892401763561,0.003926174880360516
2021-06-17,128.8259735107422,0.012600871921519596,0.012522141625313265
2021-06-18,127.5259017944336,-0.01009168943869998,-0.010142955737236899
2021-06-21,129.3245391845703,0.014104094657068522,0.01400555735280601
2021-06-22,130.9667510986328,0.012698378238322983,0.012618429931222653
2021-06-23,130.69305419921875,-0.002089819722319697,-0.0020920064426542735
2021-06-24,130.4095458984375,-0.0021692683097687127,-0.0021716245804742212
2021-06-25,130.1162872314453,-0.0022487515386379053,-0.0022512837773418794
2021-06-28,131.74874877929688,0.012546173754157453,0.012468122666549513
2021-06-29,133.26390075683594,0.011500313980796983,0.011434688036684609
2021-06-30,133.8797607421875,0.004621356435268398,0.004610710753344587
2021-07-01,134.18276977539062,0.002263292311872611,0.0022607349238456488
2021-07-02,136.81224060058594,0.01959618831536125,0.01940665510106735
2021-07-06,138.825927734375,0.014718618194901723,0.014611350606927049
2021-07-07,141.3185577392578,0.01795507543556374,0.017795786934096332
2021-07-08,140.0184783935547,-0.009199636385349041,-0.009242214376032037
2021-07-09,141.846435546875,0.013055113684226738,0.012970630187585335
2021-07-12,141.25015258789062,-0.004203721839646235,-0.0042125823183422175
2021-07-13,142.36448669433594,0.007889082496756572,0.007858126389040774
2021-07-14,145.79551696777344,0.024100324126508532,0.023814494598090187
2021-07-15,145.14060974121094,-0.0044919572301201915,-0.004502076384575465
2021-07-16,143.09759521484375,-0.014076105440165465,-0.014176113403290244
2021-07-19,139.24620056152344,-0.026914461053925476,-0.02728328807432325
2021-07-20,142.8629913330078,0.025974071514334396,0.025642475000725883
2021-07-21,142.12985229492188,-0.005131763175650006,-0.0051449758947095855
2021-07-22,143.4984130859375,0.009628946832195728,0.009582883978769543
2021-07-23,145.2187957763672,0.011988862130478006,0.011917565004786622
2021-07-26,145.63917541503906,0.0028948018500252193,0.0028906199796632738
2021-07-27,143.4690704345703,-0.014900558000856767,-0.015012686561489085
2021-07-28,141.7193145751953,-0.01219604932320928,-0.012271031413281718
2021-07-29,142.36448669433594,0.004552464292355118,0.004542133169633756
2021-07-30,142.57957458496094,0.0015108254566800206,0.0015096853081322445
2021-08-02,142.24717712402344,-0.0023313119141018523,-0.0023340336526928448
2021-08-03,144.04580688476562,0.012644396866828389,0.012565124019580537
2021-08-04,143.64501953125,-0.0027823604323050644,-0.0027862383920174657
2021-08-05,143.75254821777344,0.0007485723269371469,0.0007482922864178265
2021-08-06,143.06729125976562,-0.004766920423349363,-0.004778318425181524
2021-08-09,143.01837158203125,-0.0003419347448575527,-0.00034199321787210655
2021-08-10,142.53863525390625,-0.003354368552922815,-0.003360007059734804
2021-08-11,142.79318237304688,0.001785811395536241,0.0017842187302173683
2021-08-12,145.75946044921875,0.020773247201834044,0.020560425586507065
2021-08-13,145.96507263183594,0.001410626672076809,0.0014096326729374849
2021-08-16,147.9425506591797,0.013547611025628736,0.013456662644852091
2021-08-17,147.03213500976562,-0.0061538458364924775,-0.00617285878776223
2021-08-18,143.2826385498047,-0.025501203935533567,-0.02583199547451874
2021-08-19,143.61549377441406,0.0023230673860998863,0.002320373236713345
2021-08-20,145.0741729736328,0.010156837266527718,0.010105603220094841
2021-08-23,146.5622100830078,0.01025707800964315,0.010204831148035517
2021-08-24,146.4740753173828,-0.0006013471383591318,-0.0006015280200683054
2021-08-25,145.24058532714844,-0.008421217116828528,-0.00845687590038913
2021-08-26,144.43783569335938,-0.00552703386578135,-0.005542364431924999
2021-08-27,145.4755859375,0.007184753490378837,0.0071590661139460535
2021-08-30,149.90054321289062,0.030417181322037745,0.029963750648615013
2021-08-31,148.63766479492188,-0.008424775460454392,-0.008460464470527961
2021-09-01,149.30332946777344,0.004478438717198552,0.004468440350793413
2021-09-02,150.4193878173828,0.007475106908786389,0.007447306750616407
2021-09-03,151.05569458007812,0.0042302177394035745,0.0042212955214419035
2021-09-07,153.3954620361328,0.015489435618822878,0.015370698851567874
2021-09-08,151.84866333007812,-0.010083731849188204,-0.01013491705583312
2021-09-09,150.8305206298828,-0.00670498296045019,-0.0067275623448889085
2021-09-10,145.83778381347656,-0.033101634838599625,-0.03366189229828389
2021-09-13,146.4055938720703,0.003893435869266604,0.0038858760638908045
2021-09-14,145.005615234375,-0.009562330240732608,-0.009608342880861433
2021-09-15,145.89649963378906,0.00614379241779095,0.006124996272278286
2021-09-16,145.66156005859375,-0.0016103167367622628,-0.001611614690356689
